,photo_url,captions,hashtags,interest
10,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/95301752_624191114835686_920649234839266087_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=gbqvlFuQ_HgAX9dOIKn&oh=2a90e4e3de62d90e8a6eb22755e7d010&oe=5EED9D4A,"Next Tuesday (5th May) at 1pm GMT Im excited to be taking over the @bloomsburycooks account and hosting a live cook-a-long. Ill be baking almond paste croissants (so good!) and would love you to join me. If you feel like baking along with me (and treating yourself to a warm croissant after), youll need 2 packets of ready rolled puff pastry, 1 egg, 30g flaked almonds and 90g ground almonds, a spoonful of apricot jam and a dash of icing sugar. Hope to see you there!",[],food and drink
11,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/95438621_2952008654906772_4958889608030267800_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=NtDJDehZA4IAX8v7XtM&oh=6b0222eaae9bf43ed95aa27387c426bc&oe=5EEE13BE,"Ive been working to a tight deadline so lunch today was thrown together in a hurry: smoked burrata cheese with tomatoes and a generous glug of olive oil; Sicilian cous cous salad with tuna, almonds, parsley and slivers of crisp fennel (a recipe from the throw together section of my new book); and a big plate of mortadella peppered with pistachios (so good). Super simple to pull together, but my favourite kind of food to eat","['frommydiningtable', 'fastfood', 'tgif']",food and drink
12,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/94528954_2351602541807152_5669302130229581134_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=7fAHFeMIyX0AX9iRj6Y&oh=3d84e5a044633ca80dcf0f9dc46a3b26&oe=5EEE7938,"When your husband is Australian, Sunday lunch bbq is a serious matter: sausages and lamb skewers; corn on the cob with butter and paprika salt; baby baked potatoes; roasted aubergine and peppers; pumpkin roasted in the embers with butter and honey; and a watermelon carpaccio (so good and a recipe from my new cookbook). Triple chocolate brownies for pudding. @anthonysantospirito","['sundays', 'athome']",food and drink
13,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/94902875_853169451862065_1059864184359510496_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=tF3VFjnR8owAX_C9Eii&oh=5ae887d42b35f2f408c4b0d90b6f9dbf&oe=5EF0EE9A,Two tiers of carrot cake layered with lemon-y marzipan buttercream baked with love for one very special birthday girl. @cgconsultancy @sophiegoodwin,[],food and drink
14,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/94234336_549988475708875_4267600019107993247_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=nQAKouxp-RsAX-zIcDq&oh=6a3d070ee29ca7748f14dc64ed4dc30d&oe=5EEFF21D,"Delighted and honoured to be the first guest on @hamishbowless fabulous new cookery series for @voguemagazine: I had the best time cooking a feast for one (chilled almond soup, salmon & baby asparagus en papillotte, tomato salad, and strawberries in sweet balsamic syrup) with Hamish, and admiring his dreamy collection of pink plates and Gucci tumblers. You can find the video we made (via Zoom!) along with the recipes for dinner online at @voguemagazine (or through the link in my stories). Ps Baby Achille says hi!",[],food and drink
15,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/93430751_167703368030870_2103774812755101923_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=t2I12O26STQAX9KTIqA&oh=bcb44b7824fe2ec3b7a60e39444d09d6&oe=5EF136D5,"Spending the day being cosy and at home (for obvious reasons): we had fluffy buttermilk pancakes for breakfast (my favourite); and barbecued sausages with corn on the cob, followed by toasted marshmallow smores for lunch. Highlight of the day. Other things bringing me great joy: freshly baked chocolate and almond butter cookies (@melissa.hemsleys brilliant recipe which Im completely obsessed with), a loaf of soda and walnut bread still warm from the oven, and the magnificent, rainbow-hued tulips sitting on our kitchen counter, which @milliproust sent us as a present a few days ago. Hope youre well and taking care of yourself - and that your weekend has been happy too","['athome', 'weekends']",food and drink
16,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/93351274_2635080863479637_5086268093025174638_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=FVFbIGfqqmUAX_mJ6U1&oh=24cd2fdacfd7143fd0e1621f518c1782&oe=5EEFB1D8,"Finally starting on this tapestry that Ive had tucked away in a drawer for forever. May take me a while (!)... but the plan is to make a cushion for the big bucket armchair in our yellow kitchen, the one where Aeneas likes to sit while I cook","['newhobby', 'stayinghome', 'allaboutthepinksandyellows']",food and drink
17,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/93432259_263571041340821_577332752864377680_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=_PGQ4ch5v94AX8AJ3q1&oh=0bde53261f8689268cd18a706b439124&oe=5EEF1849,"I made bread and butter pudding with some (slightly stale) hot cross buns that we had in our bread bin, then layered them with sticky marzipan and sweet apricot jam: such a treat. Pretty much the most comforting pudding ever. So I thought I would share the recipe here... You can play around with the recipe as you like, depending on what you have to hand, but to make a pudding for 8-10 (or for a family of 4 with plenty of leftovers to reheat the next day) youll need: 8 hot cross buns; 5-6 tbsp apricot jam; 120g marzipan; 500ml milk; 75ml double cream; 3 eggs; 40g caster sugar. Heat the oven to 180C. Cut the buns in half, and arrange the bottom halves snugly in a heatproof dish. Spoon the apricot jam over them, then cut the marzipan into small pieces and sprinkle over the jam. Sandwich the hot cross tops on top of the bottoms. Gently warm the milk and cream together in a saucepan, taking care not to let it boil (you want to take it off the heat just as the tiniest little bubbles begin to form at the edge of the pan). Crack the eggs into a mixing bowl, add the sugar and beat with a fork until smooth. Pour in the warmed milk and whisk until smooth and combined. Pour the custard over the marzipan filled buns and set in the oven for 30-40 mins, until the custard is set and the pudding is golden brown on top. Hope you like it",['comfortcooking'],food and drink
18,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93501855_226947158389138_5824434825133552387_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=61G904rpdBUAX_7zrGf&oh=9e6b81e8224684eb8f6669572a4a4252&oe=5EEDAD33,"The most spoiling surprise when I opened the front door this afternoon to find this beautiful bucket of flowers. I was so touched: its a present from my sweetest friend @milliproust who lovingly grew each and every one of these sweet scented blooms herself, in her own garden. How lucky I am to have such wonderful friends in my life - and how I long to spend lots and lots of time together once this lockdown is over.",[],food and drink
19,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/93435776_3009166399126338_9137505657598572476_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=fHlUlNnKtQ8AX_EsKWT&oh=4b17b0bb637102978f0ee288fb952243&oe=5EEFF294,"Over the past few weeks of lockdown, Ive been looking to our freezer for inspiration when cooking, getting creative with bags of frozen peas, berries and the like. Some of my most trusty recipes made with frozen goods are online with @sundaytimesfood now: haddock and pecorino fishcakes; prawn and lemon risotto; pasta with peas and cream; and a heavenly amaretto and berry crumble cake (which Aeneas has declared his favourite cake ever","['sundaytimesfood', 'frozen', 'cookinginlockdown']",food and drink
20,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/92692295_1385284351678810_6888340943007956368_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=hgHzNHcUJwwAX_WisQN&oh=d54c6dd1463b1a3151ada49275db75a2&oe=5EEE46EB,"Happy Easter! Hoping youre well and safe. Easter this year has been different: were especially missing @romilly_mca who we always celebrate special occasions with... But we had pancakes for breakfast, a wild chocolate egg hunt in the kitchen, and a very spoiling lunch. Rack of lamb in a pistachio crust (delicious recipe from the @tablemannerspodcast cookbook), peas, cheesy baked leeks and panzanella salad. For pudding: soft, sweet colomba (Italian Easter cake, kind of like panettone with a sugar almond topping) with salted honey and chocolate chip ice cream (a favourite recipe from my new cookbook, which is released later this year). All round its been a happy day - hope yours has been too and sending lots love from locked-down London",['happyeaster'],food and drink
21,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/92705744_253353202452289_9108196315445848688_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=z0bkDXZNIG4AX_jsmyg&oh=ecec9ccb854fe655f2930546eefed7b1&oe=5EF09FDE,Delighted to contribute a recipe for this Lemon and Lavender Cream Cake to @cook.corriere this weekend. You can find the recipe online (on the Corriere della Sera website or follow the link in my stories) along with lots of other Easter delights from some of my favourites @valdirose @mimithor @angelafrenda. Happy Easter! Xx,[],food and drink
22,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/92810137_240044774039933_9221018801868634358_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=_5RKa7fvycYAX8SyF3p&oh=99f9cef3efbd3b75f511cbe4c5325cb6&oe=5EF0F503,"Have been spending the past week plotting and planning what we should eat over this Easter weekend, thinking of menus that feel like a special treat. Am thinking rack of lamb for lunch on Sunday and hot cross buns in many incarnations over the course of the weekend... but lunch today was melon and prosciutto; deep fried zucchine blossoms (filled with smoked cheese), sage leaves and fennel (so good!); chilled almond soup with cheesy bread and sweet grapes. No pudding, but lemon and lavender cream cake for afternoon tea","['athome', 'easterholidays', 'afewofmyfavouritethings']",food and drink
23,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/92400986_628577864539892_4668938887962568204_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=gHRTjTMZwB8AX-QMP0I&oh=41adcf0d01ef6fcbe8d9c934c58bbc77&oe=5EEF93FA,"I made this summer berry pavlova for a special treat last Sunday and am thinking about making it again over the weekend for Easter. I thought I would share the rough recipe here in case you fancy making it too and hope that you enjoy it as much as I do! So: you will need 4 egg whites (I used the ones that come in a carton but obviously separating eggs works just as well then you can use the yolks for making mayonnaise or zabaione); 200g caster sugar (plus a couple of tbsp extra to sprinkle on top of the fruit); 500ml thick double cream; a punnet each of strawberries and blackberries. Heat the oven to 140 C, and line a baking tray with greaseproof paper. Whisk the egg whites until frothy, then add the sugar, one spoonful at a time, whisking all the while until you have a stiff glossy white mass. Spoon the meringue onto the baking tray and spread it out into the a thick circle. Bake in the oven for 1 hour, then switch off the oven but do not open the door and leave the meringue in there for another hour. Whisk the cream until thickened. Put the meringue on a nice serving plate, spoon the whipped cream over it, arrange the berries on top and sprinkle over a couple of spoonfuls of sugar. You could also top with mini eggs, if you wanted something extra Easter-y! Keep in the fridge for up to a few hours before serving","['pavlova', 'specialtreat', 'athome']",food and drink
24,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/92166350_210303646923707_7514058500778451353_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=hd8pVzsc-BYAX9Uopxm&oh=347e3cb885d50c31fdcffc1dd91219c2&oe=5EF0F491,In other news: this little one is now officially on the move and crawling,"['stillinpyjamas', 'onthemove', 'athome']",food and drink
25,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/91942961_526063764988247_5982443035050074531_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=DxISVf_yef0AX-GmEwd&oh=cc7c0836c58626aff2439935d5b6a621&oe=5EED7304,"I have no notion of time at the moment, as each day merges into the next: it feels like time is passing so very slowly and yet somehow here we are and another week has flown by. Its Sunday and the sun is shining, so: bbq on our tiny back patio for lunch (sausages, steak and heaps of delicious grilled veggies), and pavlova with thick whipped Jersey cream, strawberries and sharp blackberries for pudding (because somehow pavlova and bbq go hand in hand). Cant think of a happier way to spend the day","['sundays', 'athome']",food and drink
26,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/91170475_998509230543813_2304627971771055785_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=_Ua_JeqZjbMAX-HZMq8&oh=960a67be05a12c546f3763969136d16a&oe=5EEE3B6B,"Todays lunch was roast chicken, crispy potatoes, fennel and citrus salad, peas, jammy roasted plums, and hot cross bun & chestnut stuffing (so good!). We spent most of the morning cooking together, and the afternoon lazily eating lunch and chatting round the table. Then: a game of Scrabble and movie night","['athome', 'saturdays']",food and drink
27,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/90226513_549640662325814_7901158558955490441_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=H9y1wtPCX2QAX9dDmtB&oh=0d8901a659ee5940b96cc85af3678001&oe=5EF12F07,Feeling luckier than ever to have these two little treasures in my life - today most especially. Happy Mothers Day to all the Mammas out there - I hope youve been spoiled rotten as you deserve to be!,[],food and drink
28,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/89932595_840698243064517_273915416034910678_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=oEjcU54coFIAX_OMgIz&oh=a74595f08d47e9453356c551c832753f&oe=5EEF5FA6,"I baked a cake today. Pistachio butter cake with rose scented marzipan icing. Because tomorrow is my birthday and while it might feel like the world is falling apart around us, its still not a birthday without cake. I havent been online much of late: it seems so frivolous to talk about sweets, and dinner menus, and the like when the world feels so very full of fear and sadness. Yet somehow these smaller things in life - a lovingly cooked meal or a cheery bunch of flowers - feel more precious to me now than ever; they bring joy when Im feeling down, and my hope is that by sharing those moments here it might bring you a tiny bit of joy too. Heres hoping for brighter days to come, and in the meantime sending love from our little kitchen in London xx",[],food and drink
29,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/89221575_3465555723470869_2820838945135212381_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=vW0r5KblZ5kAX9Rffci&oh=9ae3d7d5559e8e5fafb1c8060e386902&oe=5EEDA333,"The promise of Spring in our kitchen... even though its storming, dark and horribly grey outside the window.",[],food and drink
30,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/89271889_223066052147380_2250321450850812159_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=rrswZpVDhJ8AX_BmYBS&oh=dcb4aabc4271c52527206b91bf77d54f&oe=5EF05CFF,"Weekend baking: a beetroot & gorgonzola tart with a few crumbled walnuts thrown in, in the making. Recipe lightly adapted from one I did for the @sundaytimesfood a while back (should be online in their archives). Hope youre having a happy Sunday too",['weekends'],food and drink
31,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/87532002_206651017242824_5497798451557600701_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=naSrbzJbL0AAX8y1-dH&oh=e6068319df5d784163aeb0764cd853fb&oe=5EEF8EDF,"Happy remnants of last nights heavenly supper with friends: we had spinach and cheese frittata, lentil and wild rice salad, a big plate of bresaola with Parmesan... and for pudding red wine poached pears and a chocolate, chestnut & rosemary cake. What was leftover of the cake, I treated myself to for breakfast this morning. Such a fun evening in the very best of company","['thebestleftovers', 'atableforfriends']",food and drink
32,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/89087747_823045908178366_594196989254043688_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=XMgq1hJ_-HsAX-sj1qi&oh=435ffe60c533d8dc09c1dbf0dd39cd6a&oe=5EEDB096,"Out and about running errands in London today and theres definitely more than a whisper of Spring in the air: daffodils in Hyde Park; tulips for sale by the armful on the flower stands; crisp blue skies; lighter, brighter evenings; and the promise of warm, sunny weather to come","['aspringinmystep', 'london']",food and drink
33,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/83607797_207012047084019_4767152950148097882_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=yJS6HkaZAV4AX_es8dk&oh=991a0dc94a6ba09a000b606291f7677f&oe=5EEEA5E6,"All sorts of scrumptious, comforting polenta concoctions in my column for the @sundaytimesfood today: grilled polenta bites with mushrooms and buttery tomato sauce; polenta quiche with baby tomatoes and pancetta; and buttercup yellow polenta cake with jammy raspberries. Quick, easy and so so good. Recipes in todays ST Magazine and online.",[],food and drink
34,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/84243618_3109066172651309_5255351944744922208_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=5PPOt5XWLx4AX9NMBOo&oh=0d54b17e97d6e203fbbdc25a06995633&oe=5EEF439B,When its a howling gale outside so you spend the afternoon curled up on the sofa with cake and a mug of hot tea,['saturdays'],food and drink
35,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/84352721_175093997253584_1987324356201838658_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Fu6DFFozMSEAX8sjg5i&oh=98ac64060df9b4fe30023ed8884ba444&oe=5EEE1F23,So happy to be back in Venice after being away for a couple of months. Especially lucky with the weather: blue blue skies and a crisp chill in the air; and Carneval is in full flow with flamboyant costumes here there and everywhere,"['happytobehome', 'partymood']",food and drink
